index,category,filename,Title,Date Created,Dimensions,Artist,mean_grayscale,mean_blue,mean_green,mean_red,std_grayscale,std_blue,std_green,std_red
5033,GREEN,5033.jpg, A Study in White, c. 1900,, Charles Webster Hawthorne,0.4457222034421052,0.4027645799921904,0.46160300006864924,0.430241098674871,0.17928924806008198,0.18799122135261123,0.17690653813714502,0.19619716956606215
5034,GREEN,5034.jpg, The Idyll, 1908," h 195, w 140", Mykola Pymonenko,0.4415329106706222,0.34497535134663443,0.4469326931948661,0.46631777679173825,0.1542562563765521,0.1245586041490036,0.1582479631310537,0.1757750856869129
5035,GREEN,5035.jpg," Arreau, Hautes-Pyrénées", 1949, w23.625 x h19.5 in, Loïs Mailou Jones,0.4643182851558285,0.35895952681310345,0.48714249145237815,0.4580622241649469,0.14178245405366727,0.18173659703067396,0.1407286415022987,0.1654593620381918
5036,GREEN,5036.jpg, Woman Sleeping," Barcelona, around 1899", w600 x h450 cm, Francesc Gimeno,0.5277625727546069,0.46733834772464045,0.5251084026379693,0.5551379898283151,0.13751885455549942,0.1339816437764786,0.142241026315902,0.1363206270021786
5037,GREEN,5037.jpg, The twelwe wild Ducks, 1897, w90.5 x h68.5 cm, Theodor Kittelsen,0.38923680940289435,0.3975865514881759,0.42866901274692937,0.3086252373950223,0.2619941846622551,0.27148706953892676,0.2411458110909108,0.30242411900600613
5038,GREEN,5038.jpg," Winter Landscape, Holland", 1833, 14 x 17 in. (35.6 x 43.2 cm), Barend Cornelis Koekkoek,0.48746232171481213,0.41784442017372836,0.494210993913841,0.49971649695511916,0.16089102691809845,0.16829506655934084,0.16517111254086467,0.15173129668975668
5039,GREEN,5039.jpg, The Water-Lily Pond, 1918, 131 x 197 cm, Claude Monet,0.5463623683281966,0.31367489395905357,0.5719591171196811,0.5813408363069629,0.06570575876771757,0.12839350298008875,0.06670114972793818,0.0659155303737753
5040,GREEN,5040.jpg, Bathing in Rentería, 1900,, Darío de Regoyos,0.32481723610449803,0.3095528217309237,0.3683355219007853,0.24482822597544363,0.16376642680090353,0.2176346052552509,0.17317058247073494,0.14580560227422498
5041,GREEN,5041.jpg, Rest along the Stream. Edge of the Wood, 1878, w800 x h730 cm, Alfred Sisley,0.4326825804641284,0.3511071429357706,0.45126675725154347,0.42604469320927646,0.11035782545790485,0.12205490765872762,0.11170463363328978,0.1091426751979224
5042,GREEN,5042.jpg, Children in a Garden (The Nurse), 1878, w81 x h65.4 cm (unframed), Mary Cassatt,0.42968069931685077,0.3446707331791029,0.4517103949848882,0.4175259520868846,0.18832289993381354,0.20525373289822416,0.18501359389766867,0.19991424719976195
5043,GREEN,5043.jpg, Interior of a forest, 1880/1890, w561 x h464 mm (Overall), Paul Cézanne,0.31992634084531335,0.27855301967268964,0.3692558210190139,0.238081914266998,0.1084905869636398,0.0844829053978815,0.11489723227050541,0.11567519414251673
5044,GREEN,5044.jpg, Annunciation, 1907-1908," h 198, w 169", Oleksandr Murashko,0.6520275505316908,0.5620653912332012,0.6714969260984717,0.6467239036598011,0.14476143509650674,0.2186044988227325,0.1504333594590172,0.1513682667107363
5045,GREEN,5045.jpg, Avenue to Schloss Kammer, 1912, 110 x 110 cm, Gustav Klimt,0.44230478308564597,0.442264830071297,0.49135835085087937,0.34584741591928136,0.14183807341946011,0.13512790356450352,0.1435722123725172,0.15316999729304073
5046,GREEN,5046.jpg, View from Rose Bank, 1840, w652 x h468 cm, Conrad MARTENS,0.5690014228190229,0.49658693556325023,0.590230403014639,0.5538030737614279,0.2105462271806966,0.23237420418990656,0.21005470672769946,0.21039740738436202
5047,GREEN,5047.jpg, Landscape at Hernani, ca. 1900, 61 x 50 cm, Darío de Regoyos y Valdés,0.5231435434057872,0.456739196612614,0.5333968988589628,0.527326871505372,0.16523037506392582,0.19770822728902773,0.16308751151456613,0.18048870372499662
5048,GREEN,5048.jpg, Mrs Richard Le Doux, 1892, w1115 x h2000 cm (Without frame), Vlaho Bukovac,0.3060165218329367,0.23616682267840225,0.314115369427584,0.315700344586793,0.2058781530317868,0.17856542788061222,0.19175147106660664,0.2523528418314427
5049,GREEN,5049.jpg, Tennis at Hertingfordbury, 1910, 15 15/16 x 20 inches (40.5 x 50.8 cm)," Spencer Frederick Gore, 1878–1914, British",0.47923941967236927,0.3747931468517752,0.4939672593511473,0.48857163500499057,0.0913718217389263,0.08197565669928956,0.0860102168295994,0.11893873524399964
5050,GREEN,5050.jpg, The Swing, c. 1775 - 1780, w1855 x h2159 cm (overall), Jean-Honoré Fragonard,0.5648273573533364,0.4676327185530277,0.5867888581802285,0.5572744399538949,0.1167765311027517,0.17613697629919406,0.1222509882524685,0.10411550933688837
5051,GREEN,5051.jpg, Butterflies, c. 1910, w549 x h739 mm, Odilon Redon,0.5790210808981392,0.4788666042619723,0.5944916148945875,0.5853190054717189,0.15819283885760535,0.15281545904003344,0.171466996935756,0.16170837624964726
5052,GREEN,5052.jpg," Valley of the Seine, Giverny", 1887, 16 1/4 x 13 in. (41.275 x 33.02 cm), Theodore Robinson,0.673112043645659,0.5565819039596158,0.6824043379868661,0.697564915992834,0.13575004043793437,0.14629909239284536,0.1305505240222458,0.14881525088545436
5053,GREEN,5053.jpg, Baby (Cradle), 1917/1918,, Gustav Klimt,0.5715284266591734,0.4995322850225331,0.5879113821318828,0.5657071994962792,0.17559456899397094,0.1472674460959386,0.18153480915898298,0.21935287182282792
5054,GREEN,5054.jpg, The Thief, 1901, 230 x 138 cm," Fabrés i Costa, A.M.",0.6329838106051554,0.4915791489865042,0.6396892654519167,0.6716447920000305,0.2996578099508179,0.2697545516779547,0.3117207664147583,0.29780003574709124
5055,GREEN,5055.jpg, St. Vaast-la-Hougue, 1892, w78 x h53 cm, Eugène BOUDIN,0.619256908197651,0.5338674758862296,0.6240848495692615,0.641071415347672,0.11988015767586808,0.11109439695573496,0.12154434030961582,0.1272397876315949
5056,GREEN,5056.jpg, Evening at Pipping, 1879, w73.5 x h58 cm, Erik Werenskiold,0.43744898976647073,0.2719347596748791,0.45644442549754133,0.4607798505289489,0.198698464312692,0.2544924864301699,0.18813162946490936,0.20444944552979943
5057,GREEN,5057.jpg," Morning Sunlight Effect, Eragny", 1899, w817 x h660 cm, Camille Pissarro,0.41354600364781263,0.33196055014601455,0.44166572098937257,0.3881585591600704,0.21002845772391818,0.23094004028209267,0.20543376851272574,0.22010870877203248
5058,GREEN,5058.jpg, The Wave, 1869," w92.4 x h65,6 cm (Complete)", Gustave Courbet,0.40721735667084763,0.35510992973167377,0.4182371814693684,0.404651091111454,0.16137025556246126,0.15150597725882692,0.1617391249181569,0.170412639168716
5059,GREEN,5059.jpg, Landscape with the Education of Bacchus, 1744, 129.5 × 149.9 cm (51 × 59 in.), Francesco Zuccarelli,0.4687267180754857,0.38645994261089794,0.4963210251181897,0.44462239856185004,0.21727566001608628,0.2354759607330707,0.21560502514984758,0.21903058909028275
5060,GREEN,5060.jpg, Paradise with the Fall of Man, c. 1630, h12.7 cm x w19.6 cm," Brueghel the Younger, Jan",0.4521141021199383,0.3575121301876404,0.476569599146909,0.4387056810087384,0.17643909031680372,0.22095780750958488,0.17444916999167287,0.1737129774911098
5061,GREEN,5061.jpg, John F. Kennedy, 1963, w115.6 x h262.9 x d6.4 cm (Frame), Elaine de Kooning,0.5473542495135014,0.5031191739523847,0.5975833892233617,0.46478980245651935,0.16848711870121041,0.22025972131319227,0.15102999271599274,0.22693754924715098
5062,GREEN,5062.jpg, Vendredi Saint en Castille (Good Friday in Castile), 1904,, Darío de Regoyos,0.4622492681258316,0.34603130762251916,0.5104089148648263,0.4101485483903571,0.21055684551112386,0.25036350413602965,0.24317194188951116,0.1619235844134848
5063,GREEN,5063.jpg, Olive grove with two olive pickers, 1889-12," h 73,3, w 92,2 cm", Vincent van Gogh,0.5574405052898886,0.4491012863412776,0.5848270531354556,0.5433046748080976,0.10090563811653483,0.088093387342328,0.1125231917004229,0.10631461391731285
5064,GREEN,5064.jpg, The Dancer, 1874, overall 142.5 x 94.5 cm (56 1/8 x 37 3/16 in.)framed 164.1 x 116.2 cm (64 5/8 x 45 3/4 in.), Auguste Renoir,0.5554146635820574,0.509449467708773,0.5955071422152546,0.49342002742364083,0.1507796011169713,0.14942295894158666,0.14126936150803443,0.18002650190719888
5065,GREEN,5065.jpg, The Riders, c. 1885, overall 73.03 × 90.81 cm (28 3/4 × 35 3/4 in.), Edgar Degas,0.41750672031308816,0.3154931962271379,0.4269900502740063,0.4362611302214646,0.20659333787774062,0.2190089169041181,0.21382568281986045,0.19348569974787042
5066,GREEN,5066.jpg, View of Saintes-Maries-de-la-Mer, 1 - 3 June 1888," 64,2 x 53 cm", Vincent van Gogh (1853 - 1890),0.5250555291699914,0.462667002106909,0.5543846502865352,0.4902507175639192,0.17928050958608813,0.2140949204584295,0.19218973264338643,0.1744801287903044
5067,GREEN,5067.jpg, Sunflower, 1907/1908, 110 x 110 cm, Gustav Klimt,0.4496832891717048,0.441530864405087,0.49094245298482764,0.3715294894203228,0.09019910326970777,0.08501552146950318,0.0967582219656834,0.09595530275877684
5068,GREEN,5068.jpg, Cliffs at Pourville, 1882, 60 x 100 cm, Claude Monet,0.641520690318406,0.5701256840148914,0.6734551685917453,0.6048943853587939,0.1180370366529556,0.14589368013691612,0.11029270128684941,0.13010577139427312
5069,GREEN,5069.jpg, Portrait of Maria Adelaide of France in Turkish-style clothes, 1753, w560 x h500 mm, Jean Etienne Lìotard Lìotard,0.5392521968233649,0.4783007590035984,0.5551825817650601,0.5302713003052787,0.22460757492606098,0.22558222655272953,0.22576379358636958,0.22710564713602271
5070,GREEN,5070.jpg, Paisagem fluvial [Fluvial Landscape], 1899, 23.5 x 34 cm, Almeida Júnior,0.40732946416223303,0.3201723474352331,0.4232550952992533,0.4079666657259929,0.15720970188491684,0.15761331834152886,0.16177422081264134,0.16686695363812198
5071,GREEN,5071.jpg, The Four Sylvan Sounds, 1896-1897,, Artist Thomas Wilmer Dewing,0.31474775073907935,0.2450471427636473,0.34376020105599625,0.2832468213734677,0.07442050209858644,0.06328179341490707,0.06927531161452283,0.09539850241626883
5072,GREEN,5072.jpg, Workers, 1938, 81 x 100 cm, Tarsila do Amaral,0.3260614063792488,0.23311683827957583,0.3236767773079079,0.3648308518560993,0.13130135848140753,0.11740203480851434,0.14863352624478496,0.14489125279459558
5073,GREEN,5073.jpg, A World, 1899, 121.5 x 186 cm, Maximilian Lenz,0.23220498080725416,0.2746096354208884,0.2691137392600581,0.1440693824917406,0.12903486011803983,0.15161785524076096,0.1385182713171762,0.12393640278391845
5074,GREEN,5074.jpg, Rain, 1889, w36.38 x h28.88 in (Overall),,0.5335524742820807,0.4804223584931528,0.5466513917267547,0.5272723124301625,0.1445981674762002,0.14623098391780073,0.1401848283516076,0.1552169492051475
5075,GREEN,5075.jpg, Afternoon by the Pond, circa 1908-1909, w30 x h25.13 in, Julian Alden Weir,0.41610094309544493,0.37362931331419563,0.4671095038266406,0.33135703791055154,0.15476934101189768,0.1320995213373045,0.14769370049738165,0.19162450281219198
5076,GREEN,5076.jpg, A Family of Birches, 1907, w660.4 x h736.6 mm, Willard L. Metcalf,0.30436028083313266,0.23468279982123197,0.32807228537078253,0.2832750816134515,0.1332355352035878,0.13406507170807927,0.13557245690711486,0.13274317608363295
5077,GREEN,5077.jpg, The Funeral, ca. 1867, 28 5/8 x 35 5/8 in. (72.7 x 90.5 cm), Édouard Manet,0.4030438436007868,0.3848471475270589,0.4217564219494001,0.37291456140888113,0.20404585106217354,0.2051680335683884,0.19671214095393486,0.2231788262142488
5078,GREEN,5078.jpg, The Japanese Bridge, 1914 - 1917, w115.5 x h89 cm, Claude Monet,0.404785232383433,0.4106903364189432,0.4413958076774586,0.3306192294921623,0.13114829802016068,0.12919368052498842,0.13271414007298166,0.13362607191644163
5079,GREEN,5079.jpg, Falling leaves (Les Alyscamps), 19th Century," h 72,8, w 91,9 cm", Vincent van Gogh,0.3979072243540824,0.20098882819875594,0.4112058656409721,0.44395664174681904,0.1388675799260741,0.11870507593785372,0.1294842754280644,0.23252710612402674
5080,GREEN,5080.jpg, The Pond, about 1877 - 1879, w562 x h470 mm,,0.36267133921314443,0.3409478668622467,0.3884312744787817,0.31997540638605365,0.13448133467171164,0.16531304750259196,0.13266660730302496,0.13985193828451872
5081,GREEN,5081.jpg, Path in the forest, 1874/1877, 65.5 x 54 cm, Pierre-Auguste Renoir,0.4132597190107554,0.3916834036536968,0.4346999721200325,0.3790052035267659,0.09847450205174944,0.09655622454608617,0.09770635437676094,0.10952096787861808
5082,GREEN,5082.jpg, Snowscape with Cows at Montfoucault, 1874/1874, 18 3/4 x 20 1/4 inches, Camille Pissarro,0.5682091229738738,0.5431809461936639,0.5886207301669456,0.5372432936469098,0.17064944077281713,0.1608819848080766,0.17139149197159087,0.17383437576604915
5083,GREEN,5083.jpg, Woman Picking Flowers, 1916, 14 3/4 x 18 1/8 inches, Pierre Bonnard,0.3745152214015678,0.21745826360839637,0.39168008127420867,0.3983452148428705,0.13826244327786633,0.11941021972210568,0.14263030851287212,0.14436499506064943
5084,GREEN,5084.jpg, Yellow Cactus, 1929," UNVERIFIED DIMS 30 x 42 in. (76.2 x 106.7 cm)
Framed dimensions 36 3/8 × 48 1/4 in. (92.39 × 122.56 cm)", Georgia O'Keeffe,0.6712104257068913,0.5120847551016037,0.7075566720885497,0.6580755537115681,0.08064053470114023,0.1120097774433934,0.07249081104647248,0.10427174435623586
5085,GREEN,5085.jpg, The Pear Tree, 1877, 46.1 x 37.7 cm, Pierre-Auguste Renoir,0.379599393885901,0.30325114847253604,0.4000115682852059,0.3674498075521689,0.0846553937134632,0.12240838218685395,0.08634871664876068,0.10430352186505595
5086,GREEN,5086.jpg, Selfportrait of Pietro Canonica, 1956/1956,,,0.29983634759214556,0.1492863588902372,0.329424894109161,0.2968472019660481,0.12545677603349006,0.0991367869510039,0.13555204663300102,0.14781472758128106
5087,GREEN,5087.jpg, Machu Picchu I, 1957, 11 1/8 x 8 inches, Georgia O'Keeffe,0.635650102203198,0.5965498089731865,0.6904545035154177,0.5422048871401698,0.15482790137099195,0.2624781790040805,0.12885791314001832,0.1930194427636408
5088,GREEN,5088.jpg, Two Girls, circa 1894, w21.25 x h25.63 in, Berthe Morisot,0.5258301263364822,0.46789394564387005,0.5453935708754608,0.5085986183304483,0.15224291498818618,0.15141643809737793,0.1507447952489461,0.17412265078421305
5089,GREEN,5089.jpg, The Godolphin Arabian, late 18th century," 38 x 48 inches (96.5 x 121.9 cm)
Frame 43 × 52 7/8 × 2 9/16 inches (109.2 × 134.3 × 6.5 cm)"," Daniel Quigley, 18th century, Irish",0.2577362823254014,0.09822715028503413,0.2649718128123362,0.30199308744923115,0.15705017918772587,0.10001943771979767,0.15572905722585326,0.21198905238151336
5090,GREEN,5090.jpg, Spring Landscape, 1862, w240.0 x h133.0 cm, Charles-François Daubigny,0.46841999319912914,0.4051945603441184,0.48646088328460846,0.45612223474452396,0.18131518893651102,0.19998468713770468,0.18014627884818707,0.17837137696771696
5091,GREEN,5091.jpg," Sunlight on the Road, Pontoise", 1874, w816 x h524 mm,,0.4868944910344789,0.44957882835686924,0.5047794430371031,0.4654031617444414,0.16347992425458924,0.1823213647712287,0.15750843155585814,0.17376055111399785
5092,GREEN,5092.jpg, Blindman's Buff, c. 1775/1780, overall 216.2 x 197.8 cm (85 1/8 x 77 7/8 in.), Jean-Honoré Fragonard,0.5460318684241653,0.43738581572121954,0.5614510312285659,0.5555444008999244,0.14551983106488883,0.2060301569516281,0.15096897056531255,0.1221915792975244
5093,GREEN,5093.jpg, Weaver, 1884, w844 x h625 mm,,0.3101301652243337,0.18756985753196442,0.32379282041798335,0.32819905616402467,0.19800732682177943,0.15853024822246772,0.20662724121233725,0.20062526807518874
5094,GREEN,5094.jpg, Synchronie en vert (Synchrony in Green), 1913,, Paul Sérusier,0.34277025245480813,0.3138839236661297,0.40159470212566234,0.23767382199131018,0.15676413825398605,0.09812274322799391,0.174692469442567,0.18108121887060888
5095,GREEN,5095.jpg, Portrait of Montserrat Carbó, 1888, w700 x h1145 cm, Ramon Casas,0.6445761994740633,0.5564081395095166,0.6530231351694085,0.6602921812602186,0.12258850641094314,0.11500155187383052,0.12479522498721489,0.12368297628016663
5096,GREEN,5096.jpg, Iris, 1890/1890, 62.2 x 48.3 cm," Gogh, Vincent van",0.44617995848626785,0.2642483346572816,0.51470407105569,0.37812413250369914,0.13139787552162913,0.13771115415263957,0.13477938286821053,0.1651421569003875
5097,GREEN,5097.jpg, Summer near Beaupre, c. 1900, w55.7 x h43.7 cm (overall), Maurice Cullen,0.33516366701831846,0.1927779875947153,0.35870534476792276,0.34107311656608463,0.15496043212286592,0.17463840825287716,0.1529006396443405,0.1651261846058404
5098,GREEN,5098.jpg, Croquet, 1878," h 89.8, w 50.8 cm", James Tissot,0.3884300692155722,0.17960535335407218,0.40763270654442707,0.4272339449513741,0.26838566416060633,0.14754472992436107,0.286885190509975,0.2827312010971382
5099,GREEN,5099.jpg, A Group of Dancers, About 1898," h 46.00, w 61.20 cm", Hilaire-Germain-Edgar Degas,0.35940040697147296,0.30820789849690344,0.38475428101606374,0.3283083744577867,0.1253333245983072,0.13600827628324497,0.13195462020992918,0.12709961888601276
5100,GREEN,5100.jpg, Bouquet in a Vase, 1878,," Renoir, Pierre Auguste",0.4398746906534459,0.32204120591167396,0.4502217688308366,0.4627310479765608,0.18862014461855928,0.18612706127004347,0.19028665680450188,0.21068540432194074
5101,GREEN,5101.jpg, Schloss Kammer on Lake Attersee III, 1909/1910, 110 x 110 cm, Gustav Klimt,0.5092969596825245,0.47162713935720774,0.536914978507607,0.4687937901124786,0.1050346082383409,0.08758120837365979,0.11073998344718917,0.12255745955463838
5102,GREEN,5102.jpg," View from the Artist's Window, Grove Street", ca. 1900, 22 5/16 x 19 1/2 in. (56.7 x 49.5 cm), Robert Frederick Blum,0.4469196202320101,0.39647439496167153,0.46734671371636366,0.42524291897857247,0.08682266241815247,0.09179132241914596,0.08263055613173205,0.10790508709633419
5103,GREEN,5103.jpg, Enclosed wheat field with rising sun, late May 1889, 73 × 92 cm, Vincent van Gogh (1853 - 1890),0.413280513904058,0.26140910119827815,0.45932180627765606,0.3784188235614347,0.1760344389221035,0.20927503935376326,0.1788249850578699,0.19078410216349362
5104,GREEN,5104.jpg," Grand Canal with the Rialto Bridge, Venice", probably c. 1780, overall 68.5 x 91.5 cm (26 15/16 x 36 in.), Francesco Guardi,0.48062199467258454,0.41437457507066566,0.4882005292190266,0.49000826391861846,0.16241594069217263,0.1780308025347704,0.16939868075189113,0.14736576595121997
